Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Src Port
443,6,,115977299,7,8,7917.0,723.0,1440.0,1.0,1131.0,526.694408552056,361.0,0.0,90.375,167.03373269236025,74.49733762121843,0.1293356555923931,8284092.785714288,16455766.640632624,45009928.0,1.0,80496846.0,13416141.0,21022235.868651915,45236464.0,6.0,115977299.0,16568185.57142857,20734543.141022183,45232017.0,1.0,0,140,196,0.0603566392764501,0.068979016315943,0.0,1440.0,540.0625,643.5595252189187,414168.8625,0,0,0,0,1,0,0,1.0,576.0666666666667,1131.0,90.375,7,7917,8,723,-1,16386,7,0,223514.0,5159.269231199318,229236.0,219217.0,38360317.0,5758732.066783191,45009928.0,35035089.0,No Label,50446
5353,17,,2384937,3,1,330.0,110.0,110.0,110.0,110.0,0.0,110.0,110.0,110.0,0.0,184.4912465193001,1.6771931501754556,794979.0,354048.1264404601,1005885.0,386229.0,1998708.0,999354.0,9236.228775858684,1005885.0,992823.0,0.0,0.0,0.0,0.0,0.0,0,24,8,1.2578948626315916,0.4192982875438639,110.0,110.0,110.0,0.0,0.0,0,0,0,0,0,0,0,0.0,137.5,110.0,110.0,3,330,1,110,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,5353
5353,17,,112755275,15,1,2855.0,124.0,375.0,40.0,190.33333333333331,130.6339852229813,124.0,124.0,124.0,0.0,26.42004997105457,0.1419002348227167,7517018.333333334,20539846.364980783,81087610.0,0.0,112639947.0,8045710.500000001,21209025.30359026,81087610.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,8,0.1330314701462969,0.0088687646764197,40.0,375.0,182.52941176470588,124.1667818133431,15417.389705882351,0,0,0,0,0,0,0,0.0,193.9375,190.33333333333331,124.0,15,2855,1,124,-1,-1,15,0,1782534.3333333333,2156306.4567733253,4180506.0,3069.0,21281680.8,33455395.025815576,81087610.0,5447371.0,No Label,5353
5353,17,,111471198,12,1,2061.0,373.0,373.0,40.0,171.74999999999997,111.96762925060082,373.0,373.0,373.0,0.0,21.835236757749747,0.1166220533487044,9289266.5,22926091.33780721,81322478.0,0.0,111471198.0,10133745.272727272,23848537.15396982,81322478.0,1257.0,0.0,0.0,0.0,0.0,0.0,0,96,8,0.1076511261680349,0.0089709271806695,40.0,373.0,200.5,126.28889347596888,15948.884615384615,0,0,0,0,0,0,0,0.0,215.92307692307693,171.75,373.0,12,2061,1,373,-1,-1,12,0,988798.6666666667,1702407.9938593842,2954563.0,1343.0,21700479.2,33369795.990724158,81322478.0,5308347.0,No Label,5353
5353,17,,96159077,3,1,1161.0,161.0,387.0,387.0,387.0,0.0,161.0,161.0,161.0,0.0,13.748052094967592,0.0415977370498263,32053025.666666668,52877700.05972501,93085314.0,5216.0,96153861.0,48076930.5,63651466.36618944,93085314.0,3068547.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.0311983027873697,0.0103994342624565,161.0,387.0,296.6,123.78529799616754,15322.8,0,0,0,0,0,0,0,0.0,370.75,387.0,161.0,3,1161,1,161,-1,-1,3,0,3073763.0,0.0,3073763.0,3073763.0,93085314.0,0.0,93085314.0,93085314.0,No Label,5353
1900,17,,106642156,5,1,865.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,9.733486633559808,0.0562629285176867,21328431.2,29211393.809930146,54246936.0,0.0,106642156.0,26660539.0,30792827.311236423,54246936.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,8,0.0468857737647389,0.0093771547529477,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0.0,201.83333333333331,173.0,173.0,5,865,1,173,-1,-1,5,0,2454.0,0.0,2454.0,2454.0,53319851.0,1311096.1804726608,54246936.0,52392766.0,No Label,11872
1900,17,,110003823,11,1,1111.0,101.0,101.0,101.0,101.0,0.0,101.0,101.0,101.0,0.0,11.017798899589154,0.1090871178177144,10000347.545454549,4456.46643347924,10011025.0,9992118.0,99992798.0,9999279.8,2851.745890191148,10002419.0,9992118.0,0.0,0.0,0.0,0.0,0.0,0,88,8,0.0999965246662381,0.0090905931514761,101.0,101.0,101.0,0.0,0.0,0,0,0,0,0,0,0,0.0,109.41666666666669,101.0,101.0,11,1111,1,101,-1,-1,11,0,0.0,0.0,0.0,0.0,10000347.545454549,4456.46643347924,10011025.0,9992118.0,No Label,55919
1900,17,,502300,2,1,1522.0,733.0,786.0,736.0,761.0,35.35533905932738,733.0,733.0,733.0,0.0,4489.348994624726,5.972526378658173,251150.0,309.7127701597078,251369.0,250931.0,250931.0,250931.0,0.0,250931.0,250931.0,0.0,0.0,0.0,0.0,0.0,0,16,8,3.981684252438782,1.990842126219391,733.0,786.0,747.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0.0,996.0,761.0,733.0,2,1522,1,733,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56899
1900,17,,502908,2,1,1522.0,733.0,786.0,736.0,761.0,35.35533905932738,733.0,733.0,733.0,0.0,4483.921512483396,5.965305781574363,251454.0,213.54624791833731,251605.0,251303.0,251303.0,251303.0,0.0,251303.0,251303.0,0.0,0.0,0.0,0.0,0.0,0,16,8,3.976870521049576,1.988435260524788,733.0,786.0,747.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0.0,996.0,761.0,733.0,2,1522,1,733,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56899
6667,17,,114994921,23,1,4324.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.236515497932295,0.2087048696698526,4999779.173913044,4495.772293370041,5012377.0,4989055.0,109998699.0,4999940.863636364,4532.604962096801,5012377.0,4989055.0,0.0,0.0,0.0,0.0,0.0,0,184,8,0.2000088334336087,0.0086960362362438,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.83333333333331,188.0,188.0,23,4324,1,188,-1,-1,23,0,9995133.142857142,7634079.878421813,24988159.0,4996222.0,5003221.0,4182.568499140212,5012377.0,5000318.0,No Label,49154
5353,17,,100113144,5,1,170.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,2.037694470967768,0.0599321903225814,20022628.8,6361.794220186629,20031335.0,20014836.0,80098308.0,20024577.0,5353.504708755962,20031335.0,20019045.0,0.0,0.0,0.0,0.0,0.0,0,40,8,0.0499434919354845,0.0099886983870969,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0.0,39.66666666666666,34.0,34.0,5,170,1,34,-1,-1,5,0,0.0,0.0,0.0,0.0,20022628.8,6361.794220186629,20031335.0,20014836.0,No Label,5353
32414,17,,115013993,23,1,483.0,21.0,21.0,21.0,21.0,0.0,21.0,21.0,21.0,0.0,4.382075492327268,0.2086702615393937,5000608.391304349,964.6004702433682,5003152.0,4998231.0,110012646.0,5000574.818181817,973.44868705049,5003152.0,4998231.0,0.0,0.0,0.0,0.0,0.0,0,184,8,0.1999756673085856,0.008694594230808,21.0,21.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0.0,21.875,21.0,21.0,23,483,1,21,-1,-1,23,0,4998627.5,560.7356774809322,4999024.0,4998231.0,5000797.0476190485,760.2726140134496,5003152.0,5000010.0,No Label,46302
1900,17,,119997347,7,1,1872.0,263.0,292.0,254.0,267.42857142857144,17.261297197846435,263.0,263.0,263.0,0.0,17.792060019460262,0.0666681405881415,17142478.14285714,29276353.898041684,59998699.0,0.0,119997346.0,19999557.666666668,30983180.735213984,59998699.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,8,0.0583346230146238,0.0083335175735176,254.0,292.0,266.44444444444446,15.075734734260148,227.27777777777789,0,0,0,0,0,0,0,0.0,299.75,267.42857142857144,263.0,7,1872,1,263,-1,-1,7,0,1.0,0.0,1.0,1.0,59998672.0,38.18376618407357,59998699.0,59998645.0,No Label,1900
32412,17,,115013239,23,1,483.0,21.0,21.0,21.0,21.0,0.0,21.0,21.0,21.0,0.0,4.382104220193295,0.208671629533014,5000575.608695653,2204.3516412094177,5004902.0,4996285.0,110013229.0,5000601.318181817,2252.693633902559,5004902.0,4996285.0,0.0,0.0,0.0,0.0,0.0,0,184,8,0.1999769783024717,0.0086946512305422,21.0,21.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0.0,21.875,21.0,21.0,23,483,1,21,-1,-1,23,0,4997042.0,833.6562041193399,4998207.0,4996285.0,5001319.526315789,1569.7892770269964,5004902.0,5000010.0,No Label,37487
1900,17,,253136,1,1,733.0,783.0,733.0,733.0,733.0,0.0,783.0,783.0,783.0,0.0,5988.875545161493,7.900891220529675,253136.0,0.0,253136.0,253136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,3.9504456102648375,3.9504456102648375,733.0,783.0,766.3333333333334,28.867513459481287,833.3333333333334,0,0,0,0,0,0,0,1.0,1149.5,733.0,783.0,1,733,1,783,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56266
1900,17,,503530,2,1,1516.0,730.0,783.0,733.0,758.0,35.35533905932738,730.0,730.0,730.0,0.0,4460.508807816813,5.95793696502691,251765.0,1938.8867940135133,253136.0,250394.0,253136.0,253136.0,0.0,253136.0,253136.0,0.0,0.0,0.0,0.0,0.0,0,16,8,3.9719579766846063,1.9859789883423031,730.0,783.0,744.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0.0,992.0,758.0,730.0,2,1516,1,730,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,56266
1900,17,,60547899,3,1,519.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,11.42896799771698,0.0660633988307339,20182633.0,34957344.054465465,60547897.0,1.0,60547898.0,30273949.0,42813827.84817784,60547897.0,1.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.0495475491230505,0.0165158497076834,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0.0,216.25,173.0,173.0,3,519,1,173,-1,-1,3,0,1.0,0.0,1.0,1.0,60547897.0,0.0,60547897.0,60547897.0,No Label,51370
137,17,,62517617,5,1,250.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,4.79864739566129,0.0959729479132258,12503523.4,26261489.15991836,59481502.0,751461.0,61749972.0,15437493.000000002,29362673.01246916,59481502.0,751461.0,0.0,0.0,0.0,0.0,0.0,0,40,8,0.0799774565943548,0.0159954913188709,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0.0,58.333333333333336,50.0,50.0,5,250,1,50,-1,-1,5,0,1522418.0,0.0,1522418.0,1522418.0,59481502.0,0.0,59481502.0,59481502.0,No Label,137
6667,17,,119990798,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16967032755295,0.2083493102529412,4999616.583333333,6222.484698160391,5010848.0,4986476.0,115004322.0,5000187.913043478,5682.355976761717,5010848.0,4989376.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000153378428235,0.0083339724101176,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,6866780.0,2586751.1181898755,9991841.0,4986476.0,5004350.615384615,3016.448920459822,5010848.0,5000335.0,No Label,49154
443,6,,110419039,5,4,116.0,199.0,58.0,0.0,23.2,31.767908335299637,58.0,47.0,49.75,5.499999999999999,2.8527688961321247,0.0815076827466321,13802379.875,25395352.199984327,54948772.0,47559.0,110240554.0,27560138.5,31624220.76361882,54948772.0,170620.0,110371480.0,36790493.333333336,31753727.581012636,55123540.0,124447.0,0,100,80,0.0452820459703511,0.0362256367762809,0.0,58.0,37.3,26.18332802885582,685.5666666666667,0,0,0,1,1,0,0,0.0,41.44444444444444,23.2,49.75,5,116,4,199,-1,2047,2,0,176692.5,2534.977810553773,178485.0,174900.0,54947517.0,1774.8380207782343,54948772.0,54946262.0,No Label,50455
0,0,,118790541,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050907209859411,2013399.0,1815590.168894905,6043951.0,9154.0,116377950.0,2006516.3793103448,1830670.58282368,6043951.0,9154.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4966725423028421,0.008418178683099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0,1,0,-1,-1,0,0,21469260.5,5955773.160185698,24734484.0,12542386.0,5714220.75,252647.5748908941,6043951.0,5465496.0,No Label,0
29810,17,,111512088,11,1,3927.0,357.0,357.0,357.0,357.0,0.0,357.0,357.0,357.0,0.0,38.41735973951093,0.1076116519314031,10137462.545454543,21683.530512182,10179848.0,10109874.0,101376307.0,10137630.7,22848.88667382596,10179848.0,10109874.0,0.0,0.0,0.0,0.0,0.0,0,88,8,0.0986440142704529,0.0089676376609502,357.0,357.0,357.0,0.0,0.0,0,0,0,0,0,0,0,0.0,386.75,357.0,357.0,11,3927,1,357,-1,-1,11,0,0.0,0.0,0.0,0.0,10137462.545454543,21683.530512182,10179848.0,10109874.0,No Label,36330
443,6,,100061783,5,7,499.0,793.0,316.0,0.0,99.8,144.52058676880606,646.0,0.0,113.28571428571428,241.208564169209,12.912022565098605,0.1199259061773864,9096525.727272728,30139912.750147432,99971773.0,0.0,100047837.0,25011959.25,49973215.46179122,99971773.0,249.0,46411.0,7735.166666666667,8521.789845253557,16628.0,0.0,0,100,164,0.049969127573911,0.0699567786034754,0.0,646.0,99.38461538461536,192.32461207618857,36988.756410256414,0,1,0,0,0,0,0,1.0,107.66666666666669,99.8,113.28571428571428,5,499,7,793,-1,133,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,54265
27035,6,,108386451,4,6,216.0,54.0,54.0,54.0,54.0,0.0,54.0,0.0,9.0,22.0454076850486,2.491086270552396,0.0922624544649035,12042939.0,14203999.887417717,27063347.0,62513.0,81242782.0,27080927.33333333,56340.62259447737,27132359.0,27020710.0,108386451.0,21677290.2,12082086.359665668,27125860.0,64294.0,0,80,120,0.0369049817859614,0.0553574726789421,0.0,54.0,29.454545454545453,28.20058026482305,795.2727272727273,0,0,0,1,1,0,0,1.0,32.4,54.0,9.0,4,216,6,54,-1,2052,4,0,65562.0,2802.2856147556886,69012.0,62513.0,27015243.25,43334.7905527418,27063347.0,26958197.0,No Label,51491
5353,17,,67782835,2,1,108.0,249.0,59.0,49.0,54.0,7.071067811865476,249.0,249.0,249.0,0.0,5.266820132265049,0.0442589927081096,33891417.5,6170743.3956129225,38254792.0,29528043.0,29528043.0,29528043.0,0.0,29528043.0,29528043.0,0.0,0.0,0.0,0.0,0.0,0,16,8,0.0295059951387397,0.0147529975693698,49.0,249.0,151.5,112.65729744080792,12691.666666666666,0,0,0,0,0,0,0,0.0,202.0,54.0,249.0,2,108,1,249,-1,-1,2,0,0.0,0.0,0.0,0.0,33891417.5,6170743.3956129225,38254792.0,29528043.0,No Label,5353
443,6,,100217374,7,8,4023.0,321.0,1440.0,0.0,574.7142857142857,711.8604063264356,320.0,0.0,40.125,113.08711875616704,43.34577754950953,0.1496746462344942,7158383.857142856,16214746.186763588,45014866.0,0.0,54778842.0,9129807.0,17959845.572400615,44962999.0,4.0,100217374.0,14316767.714285716,21398219.931540176,45227838.0,0.0,0,140,208,0.0698481682427639,0.0798264779917302,0.0,1440.0,271.5625,533.8545330893052,285000.6625,0,0,0,0,1,0,0,1.0,289.6666666666667,574.7142857142857,40.125,7,4023,8,321,-1,16385,6,0,230830.66666666663,32379.48100778228,268207.0,211313.0,33104176.33333333,20585017.852063823,45014866.0,9334664.0,No Label,53467
5353,17,,96188941,2,1,94.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,47.0,0.0,1.4658649792183491,0.0311886165791138,48094470.5,67741289.9641858,95994796.0,194145.0,95994796.0,95994796.0,0.0,95994796.0,95994796.0,0.0,0.0,0.0,0.0,0.0,0,16,8,0.0207924110527425,0.0103962055263712,47.0,47.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0.0,62.66666666666666,47.0,47.0,2,94,1,47,-1,-1,2,0,194145.0,0.0,194145.0,194145.0,95994796.0,0.0,95994796.0,95994796.0,No Label,5353
6667,17,,115000527,23,1,4324.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.23460281186363,0.2086946958077853,5000022.913043479,16671.83942219231,5049998.0,4947263.0,110002631.0,5000119.59090909,17057.57151994407,5049998.0,4947263.0,0.0,0.0,0.0,0.0,0.0,0,184,8,0.1999990834824609,0.0086956123253243,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.83333333333331,188.0,188.0,23,4324,1,188,-1,-1,23,0,6415571.714285714,2438690.1351535497,9995377.0,4947263.0,5006537.5,13356.64925593812,5049998.0,5000010.0,No Label,49154
1900,17,,60659749,3,1,519.0,173.0,173.0,173.0,173.0,0.0,173.0,173.0,173.0,0.0,11.407894219938168,0.0659415850863477,20219916.333333336,35021921.548099734,60659748.0,0.0,60659748.0,30329874.0,42892919.15586712,60659748.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,8,0.0494561888147608,0.0164853962715869,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0.0,216.25,173.0,173.0,3,519,1,173,-1,-1,3,0,1.0,0.0,1.0,1.0,60659748.0,0.0,60659748.0,60659748.0,No Label,33741
6667,17,,119997952,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16733512251943,0.2083368889495714,4999914.666666666,7861.697380982329,5025640.0,4977639.0,114998585.0,4999938.478260869,8037.501849961931,5025640.0,4977639.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000034133915885,0.0083334755579828,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,9278101.000000002,3444161.485802653,14975375.0,4994089.0,5005198.700000001,7652.405475840269,5025640.0,5000384.0,No Label,49154
6667,17,,119996736,23,1,4324.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,37.60102274781874,0.200005440147972,5217249.391304347,1043662.852092124,10004768.0,4987757.0,115001946.0,5227361.181818183,1067069.1866459288,10004768.0,4987757.0,0.0,0.0,0.0,0.0,0.0,0,184,8,0.1916718801418065,0.0083335600061655,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.83333333333331,188.0,188.0,23,4324,1,188,-1,-1,23,0,6420083.428571429,3775858.308947731,14982921.0,4987757.0,5389317.461538463,1386774.8593931063,10004768.0,5000426.0,No Label,49154
6667,17,,119990111,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.16989459239687,0.2083505031510471,4999587.958333334,6432.697618446118,5013658.0,4986528.0,114997679.0,4999899.086956523,6389.9658763710095,5013658.0,4986528.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000164830250053,0.0083340201260418,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,8742694.375,6941060.943806191,24987429.0,4986528.0,5005734.555555556,4302.380536142419,5013658.0,5000064.0,No Label,49154
5353,17,,97717384,2,1,344.0,167.0,177.0,167.0,172.0,7.071067811865476,167.0,167.0,167.0,0.0,5.229366353073881,0.0307007809378114,48858692.0,27267652.5144415,68139834.0,29577550.0,68139834.0,68139834.0,0.0,68139834.0,68139834.0,0.0,0.0,0.0,0.0,0.0,0,16,8,0.0204671872918742,0.0102335936459371,167.0,177.0,169.5,5.000000000000002,25.000000000000018,0,0,0,0,0,0,0,0.0,226.0,172.0,167.0,2,344,1,167,-1,-1,2,0,0.0,0.0,0.0,0.0,48858692.0,27267652.5144415,68139834.0,29577550.0,No Label,5353
6667,17,,119988049,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.170567728791056,0.2083540836637822,4999502.041666668,5579.246493297405,5008755.0,4990113.0,114992194.0,4999660.608695652,5649.073091620077,5008755.0,4990113.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000199203172309,0.0083341633465512,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,6868714.5,2587593.6120364806,9999075.0,4990705.0,5004018.333333334,3281.5639933458046,5008755.0,5000257.0,No Label,49154
5353,17,,2061718,3,1,378.0,126.0,126.0,126.0,126.0,0.0,126.0,126.0,126.0,0.0,244.45632234864323,1.9401295424495493,687239.3333333334,533538.4088932431,996872.0,71165.0,1990553.0,995276.5,2256.377738766273,996872.0,993681.0,0.0,0.0,0.0,0.0,0.0,0,24,8,1.455097156837162,0.4850323856123874,126.0,126.0,126.0,0.0,0.0,0,0,0,0,0,0,0,0.0,157.5,126.0,126.0,3,378,1,126,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,5353
5353,17,,98386130,10,1,2144.0,375.0,375.0,60.0,214.4,125.55229100967364,375.0,375.0,375.0,0.0,25.60320240261509,0.111804377303996,9838613.0,19809753.51057967,63645223.0,77202.0,97385315.0,10820590.555555556,20751662.02555826,63645223.0,77202.0,0.0,0.0,0.0,0.0,0.0,0,80,8,0.1016403430036327,0.0101640343003632,60.0,375.0,241.16666666666663,129.6350354813174,16805.242424242424,0,0,0,0,0,0,0,0.0,263.09090909090907,214.4,375.0,10,2144,1,375,-1,-1,10,0,1227805.6666666665,1279292.7162562653,2605400.0,77202.0,31137914.666666664,28155652.83217312,63645223.0,14440453.0,No Label,5353
5353,17,,102715302,8,1,2972.0,406.0,406.0,355.0,371.5,22.2774710029149,406.0,406.0,406.0,0.0,32.88701813873848,0.087620829854543,12839412.75,22385318.01917644,64011121.0,6696.0,97292336.0,13898905.142857142,23961273.92421786,64011121.0,6696.0,0.0,0.0,0.0,0.0,0.0,0,64,8,0.0778851820929271,0.0097356477616158,355.0,406.0,378.4,24.445858544956028,597.5999999999997,0,0,0,0,0,0,0,0.0,420.44444444444446,371.5,406.0,8,2972,1,406,-1,-1,8,0,983630.0,0.0,983630.0,983630.0,25408016.0,27345718.36092016,64011121.0,5422966.0,No Label,5353
5353,17,,97091938,7,1,2561.0,435.0,435.0,161.0,365.8571428571428,91.92465859138588,435.0,435.0,435.0,0.0,30.85735089560165,0.0823961305623542,13870276.857142858,36291036.0780735,96166961.0,0.0,97089244.0,16181540.666666668,39186411.6781243,96166961.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,8,0.0720966142420599,0.0102995163202942,161.0,435.0,381.22222222222223,85.24784128905814,7267.194444444445,0,0,0,0,0,0,0,0.0,428.875,365.8571428571428,435.0,7,2561,1,435,-1,-1,7,0,924977.0,0.0,924977.0,924977.0,96166961.0,0.0,96166961.0,96166961.0,No Label,5353
5353,17,,97094979,13,1,3371.0,421.0,421.0,40.0,259.30769230769226,147.05009612112048,421.0,421.0,421.0,0.0,39.05454266589831,0.1441887123740971,7468844.538461539,19088793.568111617,64925765.0,0.0,97092956.0,8091079.666666667,19799414.445169035,64925765.0,0.0,0.0,0.0,0.0,0.0,0.0,0,104,8,0.1338895186330901,0.0102991937410069,40.0,421.0,280.8666666666668,147.55186335981114,21771.55238095238,0,0,0,0,0,0,0,0.0,300.92857142857144,259.3076923076923,421.0,13,3371,1,421,-1,-1,13,0,1242611.5,441035.9344548922,1554471.0,930752.0,47291506.0,24938608.24019981,64925765.0,29657247.0,No Label,5353
1900,17,,110012529,11,1,1111.0,101.0,101.0,101.0,101.0,0.0,101.0,101.0,101.0,0.0,11.016926990197634,0.1090784850514617,10001139.0,4278.2102098891255,10008128.0,9992463.0,100012152.0,10001215.2,4501.754196360133,10008128.0,9992463.0,0.0,0.0,0.0,0.0,0.0,0,88,8,0.0999886112971732,0.0090898737542884,101.0,101.0,101.0,0.0,0.0,0,0,0,0,0,0,0,0.0,109.41666666666669,101.0,101.0,11,1111,1,101,-1,-1,11,0,0.0,0.0,0.0,0.0,10001139.0,4278.2102098891255,10008128.0,9992463.0,No Label,55919
5353,17,,100097814,5,1,170.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,2.038006544278779,0.0599413689493758,20019562.8,10266.541613415944,20035607.0,20010600.0,80084706.0,20021176.5,11098.452639895348,20035607.0,20010600.0,0.0,0.0,0.0,0.0,0.0,0,40,8,0.0499511407911465,0.0099902281582293,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0.0,39.66666666666666,34.0,34.0,5,170,1,34,-1,-1,5,0,0.0,0.0,0.0,0.0,20019562.8,10266.541613415944,20035607.0,20010600.0,No Label,5353
54321,17,,89997267,1,1,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,0.7111327058409452,0.0222228970575295,89997267.0,0.0,89997267.0,89997267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,0.0111114485287647,0.0111114485287647,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,1.0,48.0,32.0,32.0,1,32,1,32,-1,-1,1,0,0.0,0.0,0.0,0.0,89997267.0,0.0,89997267.0,89997267.0,No Label,52884
6667,17,,119988231,24,1,4512.0,188.0,188.0,188.0,188.0,0.0,188.0,188.0,188.0,0.0,39.17050831426959,0.2083537676290935,4999509.625,6645.15792865294,5011977.0,4986139.0,114997588.0,4999895.130434783,6514.325746902605,5011977.0,4986139.0,0.0,0.0,0.0,0.0,0.0,0,192,8,0.2000196169239298,0.0083341507051637,188.0,188.0,188.0,0.0,0.0,0,0,0,0,0,0,0,0.0,195.52,188.0,188.0,24,4512,1,188,-1,-1,24,0,5547663.444444444,1666406.7940898398,9991406.0,4986139.0,5004232.857142857,3334.1047894829403,5011977.0,5000126.0,No Label,49154
